"Person.ID.1","Role.1","Year.of.Birth.1","Country.of.Birth.1","Home.Language.1","Dept.No..1","Faculty.No..1","With.PHD.1","No..of.Years.in.Uni.at.Time.of.Grant.1","Number.of.Successful.Grant.1","Number.of.Unsuccessful.Grant.1","A..1","A.1","B.1","C.1","index","age","y"
"78962","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","OtherNA","Less than 0",1,2,3,2,7,1,1478,52,"1"
"14152","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","3198","31","No",">=0 to 5",0,1,25,5,1,0,1479,32,"0"
"45997","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","1678","13","No",">=0 to 5",1,0,0,2,5,1,1480,47,"1"
"80187","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","3123","31","OtherNA","Less than 0",1,1,3,10,12,5,1481,62,"1"
"68232","CHIEF_INVESTIGATOR",1955,"Great Britain","OtherNA","2678","25","No","more than 15",0,1,7,5,13,0,1482,52,"0"
"85642","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3258","31","No",">=0 to 5",2,5,21,27,27,9,1483,52,"1"
"5702","CHIEF_INVESTIGATOR",1940,"Australia","OtherNA","Other","25","OtherNA",">10 to 15",0,0,5,14,13,3,1484,67,"1"
"Other","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2713","25","OtherNA","OtherNA",1,0,1,0,0,0,1485,37,"1"
"68587","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2523","25","No",">10 to 15",2,2,2,2,2,5,1487,52,"0"
"15927","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","1098","1","OtherNA","Less than 0",1,1,0,0,1,2,1488,47,"1"
"5222","CHIEF_INVESTIGATOR",1940,"Australia","OtherNA","Other","31","OtherNA","Less than 0",0,2,0,8,1,11,1489,67,"0"
"79652","CHIEF_INVESTIGATOR",1950,"Asia Pacific","OtherNA","2498","25","No","more than 15",0,0,1,3,5,6,1490,57,"1"
"139852","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,1491,42,"1"
"Other","CHIEF_INVESTIGATOR",1950,"Great Britain","English","2298","46","No","more than 15",0,0,0,2,5,2,1492,57,"1"
"147722","CHIEF_INVESTIGATOR",1970,"Great Britain","OtherNA","2923","25","OtherNA","Less than 0",1,0,0,1,5,1,1493,37,"1"
"75587","CHIEF_INVESTIGATOR",1940,"Great Britain","OtherNA","2178","19","OtherNA","Less than 0",0,0,1,0,6,0,1494,67,"1"
"81117","CHIEF_INVESTIGATOR",1950,"Great Britain","English","2253","19","OtherNA","Less than 0",1,2,7,12,11,3,1495,57,"1"
"119312","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2518","25","No",">=0 to 5",0,1,0,0,0,0,1496,42,"1"
"8772","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2763","25","OtherNA","Less than 0",4,2,4,6,4,2,1497,42,"1"
"8772","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2763","25","OtherNA","Less than 0",4,2,4,6,4,2,1498,42,"1"
"55437","CHIEF_INVESTIGATOR",1940,"Great Britain","OtherNA","Other","25","No","Less than 0",0,5,4,1,3,1,1499,67,"0"
"490262","CHIEF_INVESTIGATOR",1965,"Western Europe","OtherNA","2563","25","OtherNA","OtherNA",0,1,0,0,0,0,1500,42,"0"
"108962","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2538","25","OtherNA",">=0 to 5",0,1,1,8,6,0,1501,57,"0"
"649042","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2523","25","No",">=0 to 5",4,1,1,0,1,0,1502,32,"0"
"69812","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","OtherNA",">5 to 10",1,5,13,11,15,2,1503,47,"1"
"79022","CHIEF_INVESTIGATOR",1945,"Western Europe","OtherNA","2713","25","OtherNA","more than 15",2,1,29,26,9,2,1504,62,"0"
"89492","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2578","25","OtherNA",">=0 to 5",0,0,1,8,4,1,1505,62,"1"
"79032","DELEGATED_RESEARCHER",1955,"Australia","OtherNA","2713","25","No","more than 15",0,2,4,11,8,4,1506,52,"0"
"79192","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2523","25","No","more than 15",1,3,42,55,18,4,1507,57,"0"
"4302","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","3198","31","No",">10 to 15",2,2,2,9,8,3,1508,42,"1"
"67647","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2678","25","No",">5 to 10",2,6,11,10,9,4,1509,42,"1"
"30017","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","OtherNA",">5 to 10",0,0,0,11,15,4,1510,47,"1"
"Other","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","603","7","OtherNA","OtherNA",1,0,0,0,0,0,1511,32,"1"
"132247","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","1998","19","OtherNA","Less than 0",0,2,6,12,3,0,1512,47,"0"
"99052","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","3273","31","No",">=0 to 5",2,0,8,1,2,0,1513,37,"1"
"30017","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","OtherNA",">5 to 10",0,3,0,11,15,4,1514,47,"0"
"30017","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","OtherNA",">5 to 10",0,3,0,11,15,4,1515,47,"0"
"30017","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","OtherNA",">5 to 10",0,3,0,11,15,4,1516,47,"0"
"726602","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","2523","25","OtherNA","Less than 0",2,0,0,0,0,0,1518,37,"1"
"9107","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2523","25","No",">5 to 10",1,0,2,5,12,3,1519,42,"1"
"147722","CHIEF_INVESTIGATOR",1970,"Great Britain","OtherNA","2923","25","OtherNA","Less than 0",1,0,0,1,5,1,1520,37,"1"
"8772","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2763","25","OtherNA","Less than 0",4,2,4,6,4,2,1521,42,"1"
"Other","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","No",">5 to 10",0,0,7,25,10,2,1522,42,"1"
"68467","CHIEF_INVESTIGATOR",1950,"Great Britain","OtherNA","Other","25","OtherNA",">5 to 10",1,0,27,6,5,0,1523,57,"1"
"31707","PRINCIPAL_SUPERVISOR",1965,"Australia","OtherNA","2558","25","OtherNA",">5 to 10",1,0,3,4,1,0,1524,42,"1"
"3167","PRINCIPAL_SUPERVISOR",1950,"Australia","OtherNA","Other","25","No","Less than 0",1,0,1,4,3,0,1525,57,"1"
"143357","CHIEF_INVESTIGATOR",1965,"Asia Pacific","OtherNA","Other","25","No",">=0 to 5",1,0,0,1,10,0,1526,42,"1"
"557","PRINCIPAL_SUPERVISOR",1960,"Australia","OtherNA","Other","25","OtherNA","Less than 0",0,0,2,9,5,4,1527,47,"1"
"98212","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","OtherNA","more than 15",2,1,9,7,3,0,1528,42,"1"
"1797","CHIEF_INVESTIGATOR",1960,"North America","OtherNA","2678","25","No",">5 to 10",3,7,0,9,7,0,1529,47,"1"
"74162","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","25","No",">5 to 10",1,0,12,23,8,7,1530,37,"1"
"107667","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2778","25","OtherNA",">=0 to 5",1,0,1,2,1,0,1531,52,"1"
"20357","PRINCIPAL_SUPERVISOR",1965,"The Americas","English","Other","31","No",">5 to 10",1,0,2,8,4,1,1532,42,"1"
"65657","CHIEF_INVESTIGATOR",1955,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,2,0,2,0,1533,52,"1"
"64867","PRINCIPAL_SUPERVISOR",1945,"Australia","OtherNA","Other","31","No",">10 to 15",2,0,4,26,8,5,1534,62,"1"
"80077","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3098","31","No","more than 15",0,0,3,8,5,1,1535,52,"1"
"13397","CHIEF_INVESTIGATOR",1960,"Middle East and Africa","English","1038","1","No",">5 to 10",0,0,0,3,0,1,1536,47,"1"
"64867","PRINCIPAL_SUPERVISOR",1945,"Australia","OtherNA","Other","31","No",">10 to 15",2,0,4,26,8,5,1537,62,"1"
"71247","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","593","7","No",">10 to 15",0,0,3,3,8,4,1538,62,"1"
"70322","CHIEF_INVESTIGATOR",1945,"Eastern Europe","OtherNA","2298","46","No","more than 15",1,0,0,0,7,6,1539,62,"1"
"89472","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","3048","31","No",">=0 to 5",2,1,16,2,3,0,1540,37,"1"
"31672","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","19","No",">5 to 10",2,0,0,1,0,1,1541,42,"1"
"77977","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2523","25","OtherNA","Less than 0",0,0,1,13,5,0,1542,42,"1"
"Other","CHIEF_INVESTIGATOR",1955,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,1,5,5,0,1543,52,"1"
"77622","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","1258","34","No",">5 to 10",0,0,0,0,0,1,1544,52,"1"
"76432","CHIEF_INVESTIGATOR",1960,"Australia","English","2653","25","OtherNA",">=0 to 5",1,0,26,15,9,6,1545,47,"1"
"735967","CHIEF_INVESTIGATOR",1965,"Western Europe","OtherNA","2713","25","No",">=0 to 5",1,0,0,0,0,0,1546,42,"1"
"64927","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2543","25","No",">5 to 10",0,0,10,12,4,4,1547,62,"1"
"74527","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2533","25","No",">5 to 10",0,0,15,42,20,14,1549,57,"1"
"27192","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","653","7","No",">5 to 10",2,0,3,0,0,0,1550,37,"1"
"103852","PRINCIPAL_SUPERVISOR",1950,"Australia","OtherNA","2523","25","No",">=0 to 5",0,0,0,0,0,1,1551,57,"1"
"79562","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","No","more than 15",1,0,0,0,3,13,1552,52,"1"
"13397","CHIEF_INVESTIGATOR",1960,"Middle East and Africa","English","1038","1","No",">5 to 10",1,0,0,3,0,1,1553,47,"1"
"Other","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","593","7","OtherNA",">=0 to 5",0,0,0,0,0,0,1554,37,"1"
"159607","CHIEF_INVESTIGATOR",1955,"The Americas","Other","2553","25","No",">=0 to 5",0,3,0,5,7,8,1556,52,"0"
"5222","CHIEF_INVESTIGATOR",1940,"Australia","OtherNA","Other","31","OtherNA","Less than 0",0,3,0,8,1,11,1557,67,"0"
"Other","CHIEF_INVESTIGATOR",1965,"North America","OtherNA","803","7","OtherNA",">=0 to 5",1,0,0,2,3,4,1558,42,"1"
"9712","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","3048","31","OtherNA",">10 to 15",0,3,0,0,0,0,1559,62,"0"
"647","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2553","25","No",">10 to 15",0,1,1,6,1,0,1560,42,"0"
"67412","CHIEF_INVESTIGATOR",1960,"Asia Pacific","English","548","7","No",">10 to 15",0,3,0,1,0,0,1561,47,"0"
"95862","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2533","25","OtherNA","OtherNA",1,0,0,0,2,2,1562,32,"1"
"22292","CHIEF_INVESTIGATOR",1970,"New Zealand","OtherNA","1033","1","OtherNA","OtherNA",0,1,0,7,2,0,1563,37,"0"
"19517","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">=0 to 5",2,2,1,0,0,0,1564,42,"0"
"130502","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","498","7","OtherNA","Less than 0",1,0,0,0,0,0,1565,37,"1"
"Other","CHIEF_INVESTIGATOR",1970,"Asia Pacific","OtherNA","2153","19","No",">5 to 10",0,1,0,18,1,1,1566,37,"0"
"68902","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","1258","34","OtherNA",">=0 to 5",0,2,1,2,3,0,1567,42,"0"
"29637","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2298","46","OtherNA","Less than 0",0,1,0,1,0,1,1568,47,"0"
"20472","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","1038","1","OtherNA","Less than 0",1,1,0,1,0,0,1569,37,"1"
"47517","CHIEF_INVESTIGATOR",1970,"Australia","English","2533","25","OtherNA","OtherNA",1,1,1,8,2,2,1570,37,"1"
"43882","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","25","No",">=0 to 5",0,6,3,7,3,2,1571,32,"0"
"624752","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,1,1,2,1,1,1572,37,"1"
"105342","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2678","25","No",">=0 to 5",0,0,2,4,8,2,1573,42,"0"
"89492","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2578","25","OtherNA",">=0 to 5",0,0,1,8,4,1,1574,62,"0"
"68232","CHIEF_INVESTIGATOR",1955,"Great Britain","OtherNA","2678","25","No","more than 15",0,1,7,5,13,0,1575,52,"0"
"30527","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2523","25","No",">=0 to 5",3,1,1,12,39,16,1576,47,"1"
"Other","CHIEF_INVESTIGATOR",1960,"Asia Pacific","OtherNA","2523","25","No",">5 to 10",0,4,3,1,6,2,1577,47,"0"
"74932","CHIEF_INVESTIGATOR",1960,"Great Britain","OtherNA","Other","25","No",">10 to 15",0,0,4,3,8,0,1578,47,"0"
"67647","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2678","25","No",">5 to 10",2,6,11,10,9,4,1579,42,"0"
"78762","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",0,0,15,4,7,1,1580,47,"0"
"20122","CHIEF_INVESTIGATOR",1965,"Great Britain","OtherNA","2523","25","No",">=0 to 5",0,1,0,9,4,1,1581,42,"0"
"1797","CHIEF_INVESTIGATOR",1960,"North America","OtherNA","2678","25","No",">5 to 10",3,7,0,9,7,0,1582,47,"1"
"28607","CHIEF_INVESTIGATOR",1965,"Great Britain","OtherNA","2763","25","No",">5 to 10",2,1,3,12,9,6,1583,42,"0"
"9602","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","Other","OtherNA",">=0 to 5",1,0,0,0,0,0,1584,37,"1"
"5242","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2713","25","OtherNA","Less than 0",0,0,4,5,6,1,1585,62,"0"
"78947","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2553","25","OtherNA","Less than 0",1,1,1,4,4,1,1586,47,"0"
"5242","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2713","25","OtherNA","Less than 0",0,0,4,5,6,1,1587,62,"1"
"78782","PRINCIPAL_SUPERVISOR",1955,"Australia","OtherNA","2678","25","No",">10 to 15",4,0,1,3,14,3,1588,52,"1"
"3207","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2678","25","OtherNA","Less than 0",0,0,2,3,1,4,1589,37,"1"
"84627","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2973","25","No",">=0 to 5",0,2,8,8,1,6,1590,47,"0"
"72432","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3048","31","OtherNA","Less than 0",1,0,9,1,4,1,1591,52,"1"
"69517","PRINCIPAL_SUPERVISOR",1950,"Australia","English","1258","34","No","more than 15",0,1,7,4,9,37,1592,57,"0"
"Other","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3073","31","OtherNA","Less than 0",0,1,0,2,3,1,1593,52,"0"
"102762","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","13","No",">=0 to 5",0,2,2,2,0,0,1594,37,"0"
"Other","CHIEF_INVESTIGATOR",1970,"North America","OtherNA","Other","31","OtherNA",">=0 to 5",0,2,0,0,0,0,1595,37,"0"
"22917","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","1033","1","No",">5 to 10",0,0,0,3,4,1,1596,47,"0"
"Other","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","7","OtherNA","Less than 0",1,0,0,2,1,0,1597,37,"1"
"Other","CHIEF_INVESTIGATOR",1970,"North America","OtherNA","Other","31","OtherNA",">=0 to 5",0,2,0,0,0,0,1598,37,"0"
"73942","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No",">10 to 15",2,1,5,16,3,5,1599,57,"1"
"1217","CHIEF_INVESTIGATOR",1960,"Australia","English","Other","31","No","more than 15",2,1,20,14,9,1,1600,47,"0"
"7342","CHIEF_INVESTIGATOR",1965,"Great Britain","OtherNA","2553","25","No",">5 to 10",0,1,6,2,0,1,1601,42,"0"
"33752","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2578","25","OtherNA",">5 to 10",2,0,1,0,0,0,1602,47,"1"
"70487","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","OtherNA","OtherNA",0,1,1,6,4,7,1603,52,"0"
"22987","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2603","25","OtherNA",">=0 to 5",0,1,7,16,3,5,1604,42,"0"
"49017","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2538","25","OtherNA",">=0 to 5",0,1,2,3,1,1,1605,37,"0"
"108962","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2538","25","OtherNA",">=0 to 5",0,2,1,8,6,0,1606,57,"0"
"89742","CHIEF_INVESTIGATOR",1975,"Australia","English","Other","64","OtherNA","OtherNA",1,0,0,0,0,0,1607,32,"1"
"30782","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2653","25","OtherNA",">5 to 10",0,2,2,15,7,3,1608,47,"0"
"16987","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","OtherNA",">10 to 15",2,0,68,25,6,4,1609,42,"1"
"108847","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","25","OtherNA",">=0 to 5",1,0,3,3,5,3,1610,62,"1"
"74162","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","25","No",">5 to 10",1,1,12,23,8,7,1611,37,"0"
"6332","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2678","25","OtherNA",">=0 to 5",2,0,4,5,5,1,1612,62,"1"
"71037","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No","more than 15",2,0,9,2,5,1,1613,47,"1"
"73882","CHIEF_INVESTIGATOR",1960,"Great Britain","OtherNA","2713","25","OtherNA","Less than 0",2,1,5,7,4,1,1614,47,"1"
"72987","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","No","Less than 0",1,0,11,23,4,9,1615,52,"1"
"74492","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2653","25","No",">10 to 15",1,2,2,6,7,1,1616,57,"0"
"72432","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3048","31","OtherNA","Less than 0",1,0,9,1,4,1,1617,52,"1"
"Other","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","No",">5 to 10",0,1,7,25,10,2,1618,42,"0"
"124577","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2538","25","OtherNA",">10 to 15",1,0,3,12,6,1,1619,42,"1"
"Other","CHIEF_INVESTIGATOR",1970,"North America","OtherNA","Other","31","OtherNA",">=0 to 5",0,3,0,0,0,0,1620,37,"0"
"Other","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","OtherNA",">5 to 10",1,1,5,1,0,1,1621,42,"0"
"64867","PRINCIPAL_SUPERVISOR",1945,"Australia","OtherNA","Other","31","No",">10 to 15",2,0,4,26,8,5,1622,62,"1"
"612","DELEGATED_RESEARCHER",1960,"Australia","OtherNA","3123","31","No",">10 to 15",0,1,7,5,3,0,1623,47,"1"
"78602","CHIEF_INVESTIGATOR",1950,"Great Britain","OtherNA","Other","25","No","more than 15",1,0,9,18,6,7,1624,57,"1"
"68437","CHIEF_INVESTIGATOR",1950,"The Americas","OtherNA","2103","19","No","more than 15",0,0,3,3,4,14,1625,57,"1"
"22767","CHIEF_INVESTIGATOR",1975,"Australia","English","2523","25","No",">5 to 10",0,0,0,2,0,0,1626,32,"1"
"22767","CHIEF_INVESTIGATOR",1975,"Australia","English","2523","25","No",">5 to 10",0,0,0,2,0,0,1627,32,"1"
"2052","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","OtherNA",">5 to 10",0,0,4,3,2,1,1628,47,"1"
"147722","CHIEF_INVESTIGATOR",1970,"Great Britain","OtherNA","2923","25","OtherNA","Less than 0",1,0,0,1,5,1,1629,37,"1"
"34617","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3048","31","OtherNA",">=0 to 5",0,1,9,3,4,12,1630,52,"0"
"78602","CHIEF_INVESTIGATOR",1950,"Great Britain","OtherNA","Other","25","No","more than 15",1,0,9,18,6,7,1631,57,"1"
"78562","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","No","more than 15",2,0,6,6,5,3,1633,52,"1"
"80437","CHIEF_INVESTIGATOR",1955,"Australia","English","2578","25","No",">10 to 15",0,0,2,4,4,3,1634,52,"1"
"Other","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2738","25","OtherNA",">10 to 15",0,1,0,0,0,0,1635,57,"0"
"78962","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","OtherNA","Less than 0",1,2,3,2,7,1,1636,52,"0"
"75792","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2523","25","OtherNA",">=0 to 5",2,0,0,1,0,0,1637,37,"1"
"75792","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2523","25","OtherNA",">=0 to 5",2,0,0,1,0,0,1639,37,"1"
"28502","CHIEF_INVESTIGATOR",1970,"New Zealand","OtherNA","2603","25","No",">=0 to 5",0,1,7,8,5,2,1640,37,"0"
"73882","CHIEF_INVESTIGATOR",1960,"Great Britain","OtherNA","2713","25","OtherNA","Less than 0",2,1,5,7,4,1,1641,47,"1"
"16137","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2653","25","OtherNA",">5 to 10",1,6,4,6,2,0,1642,57,"0"
"108962","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2538","25","OtherNA",">=0 to 5",0,3,1,8,6,0,1643,57,"0"
"75662","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No","more than 15",1,0,0,6,13,14,1644,57,"1"
"17342","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">=0 to 5",0,9,7,17,17,3,1646,47,"0"
"148087","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2653","25","OtherNA",">=0 to 5",0,5,5,1,0,0,1647,57,"0"
"734322","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","2603","25","OtherNA",">=0 to 5",1,5,0,0,0,0,1648,42,"1"
"67037","CHIEF_INVESTIGATOR",1950,"Eastern Europe","OtherNA","2563","25","No",">10 to 15",0,5,3,5,15,3,1649,57,"0"
"67037","CHIEF_INVESTIGATOR",1950,"Eastern Europe","OtherNA","2563","25","No",">10 to 15",0,5,3,5,15,3,1650,57,"0"
"12892","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","OtherNA",">5 to 10",0,1,10,4,1,0,1651,42,"0"
"36527","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2653","25","OtherNA",">=0 to 5",2,4,0,0,0,0,1652,52,"1"
"148087","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2653","25","OtherNA",">=0 to 5",0,5,5,1,0,0,1653,57,"0"
"623052","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","2578","25","OtherNA",">=0 to 5",0,1,0,0,0,0,1654,27,"0"
"148087","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2653","25","OtherNA",">=0 to 5",0,5,5,1,0,0,1655,57,"0"
"17342","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">=0 to 5",0,9,7,17,17,3,1656,47,"0"
"67647","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2678","25","No",">5 to 10",2,7,11,10,9,4,1657,42,"0"
"34737","CHIEF_INVESTIGATOR",1970,"North America","OtherNA","2603","25","No","Less than 0",1,6,2,8,10,1,1658,37,"0"
"77242","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2563","25","OtherNA",">10 to 15",0,1,0,0,1,0,1659,57,"0"
"73547","CHIEF_INVESTIGATOR",1940,"Australia","OtherNA","2578","25","OtherNA","Less than 0",1,2,6,11,8,8,1660,67,"1"
"69812","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","OtherNA",">5 to 10",1,6,13,11,15,2,1661,47,"0"
"20122","CHIEF_INVESTIGATOR",1965,"Great Britain","OtherNA","2523","25","No",">=0 to 5",0,2,0,9,4,1,1662,42,"0"
"1797","CHIEF_INVESTIGATOR",1960,"North America","OtherNA","2678","25","No",">5 to 10",3,8,0,9,7,0,1663,47,"0"
"65387","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2558","25","No",">10 to 15",0,2,2,7,14,1,1664,42,"0"
"636867","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","31","No",">=0 to 5",1,0,1,3,4,0,1665,57,"1"
"85642","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3258","31","No",">=0 to 5",3,6,21,27,27,9,1666,52,"0"
"12957","CHIEF_INVESTIGATOR",1965,"Great Britain","OtherNA","2603","25","No",">5 to 10",1,7,21,7,9,1,1667,42,"0"
"74822","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No",">10 to 15",2,0,5,0,2,0,1668,57,"1"
"103852","PRINCIPAL_SUPERVISOR",1950,"Australia","OtherNA","2523","25","No",">=0 to 5",0,0,0,0,0,1,1669,57,"1"
"605207","CHIEF_INVESTIGATOR",1940,"Great Britain","OtherNA","2298","46","OtherNA","Less than 0",1,0,0,6,9,0,1670,67,"1"
"69222","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2558","25","OtherNA","OtherNA",2,2,8,17,8,3,1671,42,"1"
"130082","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","13","No",">=0 to 5",0,1,0,1,2,0,1672,37,"0"
"15767","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">=0 to 5",1,0,30,11,1,2,1673,42,"1"
"71872","CHIEF_INVESTIGATOR",1970,"Australia","English","Other","13","No",">=0 to 5",0,1,0,0,2,0,1674,37,"0"
"500252","CHIEF_INVESTIGATOR",1965,"OtherNA","Other","Other","13","OtherNA","OtherNA",0,1,0,0,1,1,1675,42,"0"
"1387","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","13","OtherNA","Less than 0",0,1,0,1,17,12,1676,62,"0"
"705382","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","31","No",">=0 to 5",0,0,1,1,4,0,1677,32,"1"
"2982","CHIEF_INVESTIGATOR",1950,"Eastern Europe","OtherNA","Other","25","No",">=0 to 5",0,1,4,1,3,1,1678,57,"0"
