A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.0,RFCD.1,RFCD.2,RFCD.3,RFCD.4,RFCD.5,RFCD.6,RFCD.7,RFCD.8,RFCD.9,RFCD.10,RFCD.11,RFCD.12,RFCD.13,RFCD.14,RFCD.15,RFCD.16,RFCD.17,RFCD.18,RFCD.19,RFCD.20,RFCD.21,RFCD.22,RFCD.23,RFCD.24,SEO.0,SEO.1,SEO.2,SEO.3,SEO.4,SEO.5,SEO.6,SEO.7,SEO.8,SEO.9,SEO.10,SEO.11,SEO.12,SEO.13,SEO.14,SEO.15,SEO.16,SEO.17,SEO.18,SEO.19,Grant.Status
2.0,12.0,5.0,3.0,1.0,0.5833333333333334,2.0,1.0,10.0,3.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.75,53.25,3.0,8.0,16.0,193.0,3.0,23.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,11.0,8.0,4.0,1.0,0.8333333333333334,2.0,1.0,15.0,2.0,2.0,1.0,0.3333333333333333,0.0,1.0,0.7142857142857143,52.83333333333334,3.0,8.0,18.0,168.0,3.0,20.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,11.0,6.0,4.0,1.0,0.5,1.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8571428571428571,53.25,2.0,8.0,17.0,174.0,3.0,18.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,11.0,3.0,4.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,3.0,1.0,0.3333333333333333,0.0,2.0,0.7777777777777778,53.875,3.0,7.0,15.0,200.0,3.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,8.0,8.0,2.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,1.0,0.875,56.16666666666666,3.0,7.0,16.0,167.0,3.0,15.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,8.0,6.0,5.0,1.0,0.6,2.0,1.0,15.0,3.0,3.0,1.0,0.0,0.0,2.0,0.8,53.0,3.0,7.0,15.0,179.0,3.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,9.0,6.0,5.0,1.0,0.6666666666666666,2.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8333333333333334,53.66666666666666,2.0,7.0,14.0,214.0,3.0,16.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,9.0,7.0,4.0,1.0,0.5833333333333334,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,2.0,0.8333333333333334,53.66666666666666,3.0,9.0,16.0,157.0,3.0,13.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,9.0,7.0,4.0,1.0,0.6666666666666666,2.0,1.0,15.0,3.0,1.0,1.0,0.3333333333333333,0.0,2.0,0.6666666666666666,57.0,2.0,7.0,15.0,210.0,3.0,24.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,14.0,4.0,4.0,1.0,0.8,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8888888888888888,56.16666666666666,2.0,7.0,16.0,206.0,3.0,7.0,2.0,200000.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,8.0,8.0,6.0,1.0,0.6153846153846154,1.0,1.0,15.0,3.0,2.0,1.0,0.3333333333333333,0.0,2.0,0.7777777777777778,50.0,2.0,7.0,17.0,173.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,8.0,6.0,5.0,1.0,0.6,2.0,1.0,15.0,2.0,2.0,1.0,0.3333333333333333,0.0,1.0,0.75,54.5,2.0,7.0,14.0,213.0,3.0,24.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,9.0,6.0,4.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8,57.0,2.0,9.0,17.0,149.0,3.0,20.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,7.0,6.0,1.0,1.0,0.6153846153846154,2.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8333333333333334,55.75,2.0,8.0,15.0,183.0,3.0,40.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,10.0,6.0,4.0,1.0,0.6153846153846154,2.0,0.0,15.0,2.0,2.0,1.0,0.3333333333333333,0.0,1.0,0.8571428571428571,59.0,2.0,7.0,17.0,190.0,3.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,12.0,4.0,5.0,1.0,0.6153846153846154,2.0,1.0,15.0,1.0,2.0,1.0,0.3333333333333333,0.0,2.0,0.6666666666666666,52.83333333333334,3.0,8.0,17.0,155.0,3.0,32.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,3.0,8.0,5.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8,53.42857142857143,2.0,8.0,18.0,202.0,3.0,36.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,10.0,9.0,6.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,1.0,1.0,0.3333333333333333,0.0,2.0,0.75,52.0,2.0,7.0,19.0,197.0,3.0,14.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,6.0,5.0,5.0,1.0,0.5833333333333334,2.0,1.0,15.0,3.0,3.0,1.0,0.0,0.0,2.0,0.7142857142857143,55.0,2.0,7.0,17.0,147.0,3.0,18.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,9.0,6.0,3.0,1.0,0.6666666666666666,1.0,1.0,10.0,3.0,4.0,1.0,0.0,0.0,1.0,0.8333333333333334,55.75,2.0,8.0,18.0,174.0,3.0,16.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,7.0,5.0,3.0,1.0,0.5833333333333334,2.0,1.0,15.0,3.0,1.0,1.0,0.0,0.0,1.0,0.7142857142857143,58.66666666666666,2.0,7.0,14.0,172.0,3.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,11.0,6.0,6.0,1.0,0.6666666666666666,2.0,1.0,15.0,3.0,3.0,1.0,0.3333333333333333,0.0,1.0,0.8571428571428571,55.0,2.0,8.0,18.0,174.0,3.0,44.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,10.0,9.0,3.0,1.0,0.6153846153846154,2.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,0.75,52.0,2.0,8.0,16.0,172.0,3.0,32.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,12.0,6.0,6.0,1.0,0.5833333333333334,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,1.0,0.8333333333333334,53.0,2.0,8.0,16.0,217.0,3.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,9.0,6.0,5.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.7777777777777778,50.33333333333334,2.0,7.0,16.0,185.0,3.0,29.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,10.0,6.0,2.0,1.0,0.5,2.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8571428571428571,58.25,3.0,8.0,14.0,190.0,3.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,8.0,7.0,5.0,1.0,0.75,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,1.0,0.8,52.0,2.0,6.0,17.0,147.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,11.0,9.0,3.0,1.0,0.6153846153846154,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.7142857142857143,54.5,2.0,7.0,16.0,238.0,3.0,36.0,2.0,100000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,12.0,5.0,5.0,1.0,0.8571428571428571,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8571428571428571,55.0,2.0,8.0,15.0,220.0,3.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,14.0,8.0,2.0,1.0,0.6666666666666666,2.0,1.0,20.0,3.0,3.0,1.0,0.0,0.0,2.0,0.6363636363636364,53.875,2.0,8.0,18.0,160.0,3.0,14.0,2.0,500000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,9.0,4.0,5.0,1.0,0.6,2.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,2.0,0.8571428571428571,54.0,2.0,8.0,11.0,177.0,3.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,10.0,9.0,4.0,1.0,0.6666666666666666,1.0,1.0,15.0,3.0,1.0,1.0,0.0,0.0,1.0,0.8,51.0,2.0,6.0,18.0,172.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,4.0,5.0,7.0,1.0,0.6,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8888888888888888,55.0,3.0,9.0,14.0,187.0,3.0,10.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,10.0,10.0,5.0,1.0,0.6,2.0,1.0,15.0,3.0,4.0,1.0,0.0,0.0,2.0,0.7777777777777778,55.75,2.0,8.0,17.0,189.0,3.0,29.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,10.0,6.0,5.0,1.0,0.6,2.0,1.0,15.0,2.0,0.0,1.0,0.0,0.0,1.0,0.7142857142857143,55.33333333333334,2.0,7.0,16.0,192.0,3.0,15.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,7.0,9.0,3.0,1.0,0.6153846153846154,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8333333333333334,57.0,2.0,7.0,14.0,195.0,3.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,10.0,8.0,2.0,1.0,0.5833333333333334,1.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,2.0,0.75,53.875,2.0,7.0,17.0,224.0,3.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,11.0,5.0,5.0,1.0,0.8333333333333334,2.0,1.0,10.0,2.0,3.0,1.0,0.3333333333333333,0.0,1.0,0.8333333333333334,54.0,2.0,7.0,17.0,185.0,3.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,8.0,7.0,4.0,1.0,0.5,1.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,2.0,0.8,53.875,2.0,8.0,14.0,161.0,3.0,6.0,2.0,50000.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,8.0,7.0,5.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.75,54.0,2.0,7.0,16.0,195.0,3.0,24.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,11.0,9.0,4.0,1.0,0.5,2.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,1.0,0.75,54.0,2.0,8.0,16.0,173.0,3.0,7.0,2.0,100000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,11.0,6.0,5.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8571428571428571,52.83333333333334,3.0,7.0,14.0,192.0,3.0,12.0,2.0,500000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,8.0,6.0,6.0,1.0,0.6666666666666666,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,1.0,0.8333333333333334,54.0,2.0,8.0,19.0,167.0,3.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,8.0,5.0,4.0,1.0,0.5833333333333334,1.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,0.7142857142857143,53.25,2.0,8.0,17.0,175.0,3.0,11.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,5.0,7.0,4.0,1.0,0.7142857142857143,2.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8333333333333334,52.83333333333334,3.0,7.0,16.0,222.0,3.0,28.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,7.0,6.0,5.0,1.0,0.7142857142857143,2.0,1.0,15.0,3.0,3.0,1.0,0.0,0.0,2.0,0.8,52.0,2.0,7.0,14.0,179.0,3.0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
