,A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.Code,SEO.Code
1667,5.0,0.0,2.0,0.0,1,1.0,1,1.0,15.0,2.0,0.0,1,0.0,0.0,1,1.0,67.0,3,2,23,54,1,4.0,1.0,200000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1668,0.0,0.0,0.0,1.0,1,1.0,1,1.0,5.0,0.0,0.0,1,0.0,0.0,2,0.0,67.0,3,2,23,54,1,132.0,9.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
1669,0.0,6.0,9.0,0.0,1,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,77.0,3,2,23,54,1,2.0,1.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1670,8.0,17.0,8.0,3.0,1,1.0,1,0.0,0.0,2.0,2.0,1,0.0,0.0,2,0.16666666666666666,52.0,3,2,23,54,1,2.0,1.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
1671,0.0,1.0,2.0,0.0,1,1.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,47.0,4,2,24,55,1,210.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
1672,30.0,11.0,1.0,2.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,52.0,4,2,24,55,1,4.0,1.0,1000000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1673,0.0,0.0,2.0,0.0,1,1.0,1,1.0,5.0,0.0,1.0,1,1.0,0.0,1,1.0,47.0,4,2,24,55,1,210.0,6.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1674,0.0,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1.0,1,1.0,52.0,4,2,24,55,1,210.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1675,0.0,1.0,17.0,12.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,72.0,4,2,24,55,1,210.0,6.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1676,1.0,1.0,4.0,0.0,1,1.0,2,2.0,10.0,3.0,6.0,2,0.0,0.0,2,0.6666666666666666,52.0,0,2,27,58,1,36.0,1.0,50000,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1677,9.0,9.0,11.0,2.0,4,0.2,5,4.0,15.0,0.0,7.0,1,0.0,0.0,1,1.0,55.0,1,1,3,3,1,60.0,10.0,2000000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1678,7.0,8.0,5.0,2.0,1,0.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,2,0.5,47.0,1,1,3,3,1,62.0,1.0,100000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1679,0.0,0.0,7.0,8.0,1,0.0,2,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,54.5,1,1,3,3,1,198.0,5.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1680,1.0,8.0,6.0,0.0,2,0.5,2,1.0,20.0,0.0,8.0,2,0.0,0.0,2,0.5,67.0,1,1,3,3,1,84.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1681,0.0,1.0,0.0,1.0,1,1.0,2,0.0,0.0,1.0,1.0,2,0.0,0.0,1,1.0,64.5,1,1,3,3,1,305.0,2.0,200000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1682,8.0,2.0,2.0,0.0,1,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,2,0.0,57.0,1,1,3,3,1,4.0,7.0,50000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1683,16.0,4.0,1.0,1.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,2,0.5,47.0,1,1,3,3,1,4.0,7.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1684,1.0,4.0,2.0,1.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,2,0.5,62.0,1,1,3,3,1,199.0,6.0,50000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
1685,7.0,5.0,0.0,0.0,1,1.0,1,1.0,5.0,0.0,0.0,1,0.0,0.0,1,1.0,67.0,1,1,3,3,1,0.0,0.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1686,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,3.0,1,0.0,0.0,3,0.3333333333333333,52.0,1,1,3,3,1,200.0,6.0,50000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
1687,0.0,3.0,4.0,1.0,1,1.0,1,1.0,10.0,0.0,0.0,1,0.0,0.0,2,0.5,57.0,1,1,3,3,1,191.0,10.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1688,15.0,26.0,11.0,16.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.5,62.0,1,1,3,3,1,4.0,7.0,100000,"[3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
1689,0.0,0.0,5.0,0.0,1,1.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,52.0,4,2,3,34,1,40.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1690,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.16666666666666666,62.0,4,2,3,34,1,2.0,1.0,300000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1691,19.0,21.0,6.0,11.0,1,1.0,3,1.0,25.0,0.0,8.0,1,0.0,0.0,1,1.0,62.0,4,2,3,34,1,0.0,0.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1692,0.0,0.0,5.0,0.0,1,1.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,52.0,4,2,3,34,1,4.0,7.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1693,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,37.0,4,2,3,34,1,40.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1694,0.0,0.0,0.0,0.0,2,0.5,2,0.0,5.0,3.0,2.0,1,0.0,0.0,1,1.0,47.0,4,2,3,34,1,4.0,7.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1695,0.0,1.0,0.0,0.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,4,2,3,34,1,4.0,7.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1696,0.0,0.0,0.0,0.0,1,1.0,1,0.0,20.0,1.0,1.0,1,0.0,0.0,1,1.0,77.0,4,3,3,62,1,4.0,1.0,0,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
1697,0.0,1.0,0.0,1.0,1,1.0,1,1.0,10.0,2.0,0.0,1,0.0,0.0,1,1.0,52.0,5,6,3,154,2,0.0,0.0,50000,"[3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1698,0.0,1.0,1.0,1.0,1,1.0,1,1.0,5.0,0.0,3.0,1,1.0,0.0,1,1.0,62.0,0,7,3,184,3,238.0,10.0,50000,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1699,0.0,1.0,0.0,4.0,1,1.0,1,0.0,20.0,0.0,1.0,1,0.0,0.0,1,1.0,62.0,3,8,3,215,3,222.0,8.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1700,0.0,9.0,7.0,0.0,1,0.0,1,1.0,10.0,4.0,8.0,1,0.0,0.0,1,1.0,57.0,3,8,3,215,3,91.0,6.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1701,0.0,0.0,0.0,0.0,1,1.0,1,0.0,15.0,0.0,4.0,1,0.0,0.0,1,1.0,72.0,3,8,3,215,3,223.0,7.0,400000,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1702,1.0,0.0,1.0,0.0,1,1.0,1,1.0,5.0,4.0,1.0,1,0.0,0.0,1,1.0,42.0,3,8,3,215,3,5.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1703,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,1.0,1,0.0,0.0,1,1.0,37.0,3,8,3,215,3,54.0,7.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1704,0.0,0.0,3.0,2.0,1,1.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,47.0,3,8,3,215,3,18.0,2.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1705,0.0,1.0,0.0,0.0,0,0.0,1,0.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,57.0,1,3,14,73,1,196.0,7.0,0,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1706,7.0,1.0,1.0,4.0,1,1.0,2,2.0,30.0,3.0,1.0,1,1.0,0.0,1,1.0,59.5,1,3,14,73,1,196.0,7.0,1000000,"[3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1707,17.0,4.0,2.0,1.0,1,1.0,1,0.0,15.0,0.0,1.0,1,0.0,0.0,1,0.0,62.0,1,3,14,73,1,4.0,7.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
1708,4.0,4.0,3.0,1.0,1,1.0,1,0.0,10.0,0.0,1.0,1,0.0,0.0,1,1.0,67.0,1,3,14,73,1,196.0,7.0,10000000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1709,53.0,14.0,10.0,9.0,1,1.0,1,0.0,20.0,0.0,1.0,1,0.0,0.0,1,0.0,67.0,1,3,14,73,1,4.0,7.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1710,8.0,18.0,16.0,5.0,1,1.0,1,0.0,20.0,1.0,0.0,1,0.0,0.0,1,0.0,67.0,1,3,14,73,1,4.0,7.0,400000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1711,0.0,0.0,2.0,3.0,1,1.0,1,1.0,5.0,1.0,1.0,1,0.0,0.0,1,1.0,52.0,1,3,14,73,1,34.0,8.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1712,14.0,13.0,6.0,0.0,1,0.0,1,1.0,5.0,2.0,2.0,1,0.0,0.0,1,1.0,57.0,1,3,14,73,1,216.0,10.0,100000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1713,0.0,1.0,3.0,1.0,1,1.0,1,1.0,5.0,1.0,2.0,1,0.0,0.0,1,1.0,52.0,2,3,15,74,1,86.0,6.0,50000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
1714,0.0,6.0,0.0,2.0,1,0.0,1,1.0,5.0,2.0,1.0,1,1.0,0.0,1,1.0,47.0,2,3,15,74,1,0.0,0.0,50000,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1715,7.0,5.0,3.0,0.0,1,1.0,1,1.0,15.0,1.0,1.0,1,0.0,0.0,1,0.0,57.0,2,3,15,74,1,120.0,6.0,0,"[3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
1716,2.0,8.0,10.0,1.0,2,0.5,2,2.0,10.0,2.0,6.0,2,0.0,0.0,1,1.0,49.5,2,3,15,74,1,86.0,6.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1717,0.0,0.0,1.0,3.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,52.0,2,3,15,74,1,86.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1718,1.0,2.0,0.0,0.0,1,1.0,1,1.0,20.0,0.0,1.0,1,0.0,0.0,1,1.0,72.0,2,3,15,74,1,190.0,6.0,100000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1719,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,2,3,15,74,1,189.0,10.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1720,0.0,0.0,2.0,0.0,1,0.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,47.0,0,3,20,79,1,214.0,1.0,300000,"[2, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1721,3.0,1.0,4.0,5.0,1,1.0,1,1.0,10.0,0.0,0.0,1,0.0,0.0,1,0.0,52.0,0,3,20,79,1,0.0,0.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1722,0.0,0.0,1.0,4.0,1,1.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,57.0,1,3,21,80,1,214.0,1.0,2000000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
1723,1.0,0.0,6.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1.0,77.0,3,3,23,82,1,0.0,0.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1724,4.0,6.0,6.0,0.0,2,0.0,2,0.0,0.0,3.0,0.0,1,0.0,0.0,3,0.5,47.0,5,3,25,84,1,51.0,7.0,0,"[2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
1725,0.0,4.0,6.0,0.0,1,1.0,1,1.0,0.0,1.0,1.0,1,0.0,0.0,1,1.0,57.0,0,3,27,86,1,2.0,1.0,4000000,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1726,2.0,9.0,11.0,8.0,1,1.0,1,1.0,10.0,0.0,1.0,1,0.0,0.0,1,1.0,52.0,0,3,27,86,1,86.0,6.0,50000,"[2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1727,8.0,8.0,6.0,0.0,1,1.0,1,1.0,0.0,0.0,2.0,1,0.0,0.0,1,1.0,57.0,0,3,27,86,1,2.0,1.0,4000000,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
